Name,AgeYears,AgeMonths,Gender,ClientId,ClientCode,RegionId,Region,InstitutionId,Institution,GroupId,Group,SubGroupId1,SubGroup1,SubGroupId2,SubGroup2,TestResultId,DateCompleted,DaysSince,QuestionsCompleted,Band,Score,Duration,An01,Sc01,Du01,An02,Sc02,Du02,An03,Sc03,Du03,An04,Sc04,Du04,An05,Sc05,Du05,An06,Sc06,Du06,An07,Sc07,Du07,An08,Sc08,Du08,An09,Sc09,Du09,An10,Sc10,Du10,An11,Sc11,Du11,An12,Sc12,Du12,An13,Sc13,Du13,An14,Sc14,Du14,An15,Sc15,Du15,An16,Sc16,Du16,An17,Sc17,Du17,An18,Sc18,Du18,An19,Sc19,Du19,An20,Sc20,Du20,An21,Sc21,Du21,An22,Sc22,Du22,An23,Sc23,Du23,An24,Sc24,Du24,An25,Sc25,Du25,An26,Sc26,Du26,An27,Sc27,Du27,An28,Sc28,Du28,An29,Sc29,Du29,An30,Sc30,Du30,An31,Sc31,Du31,An32,Sc32,Du32
rkr0962,33,400,F,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27208,Management Assistant N4,0,0,657173,20/11/2015 10:03,231,32,3,22,125,Same,1,5,Same,0,7,Not the same,1,5,Same,1,3,Same,0,4,Same,1,4,Not the same,0,5,Same,0,3,Same,1,5,Same,1,7,Not the same,1,5,Not the same,1,4,Not the same,1,3,Same,1,4,Same,1,3,Not the same,1,3,Same,1,4,Same,1,4,Not the same,1,4,Same,0,3,Same,1,3,Same,1,4,Same,1,3,Same,0,3,Same,0,2,Same,1,3,Same,0,5,Same,0,2,Same,1,3,Same,1,3,Same,0,3,Not the same,1,6
rkr0963,20,248,F,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27208,Management Assistant N4,0,0,657119,20/11/2015 09:12,231,32,3,22,110,Same,1,8,Not the same,1,6,Not the same,1,5,Same,1,4,Not the same,1,5,Same,1,4,Same,1,6,Not the same,1,3,Same,1,6,Same,1,4,Not the same,1,3,Not the same,1,2,Not the same,1,4,Not the same,0,4,Not the same,0,2,Not the same,1,2,Not the same,0,3,Not the same,0,2,Not the same,1,2,Not the same,1,3,Not the same,0,1,Not the same,0,2,Not the same,0,2,Not the same,1,3,Not the same,1,2,Not the same,0,3,Not the same,1,1,Not the same,1,4,Not the same,0,4,Not the same,0,4,Not the same,1,4,Not the same,1,2
rkr0964,21,259,F,809,gautnc14stl,,TNC,3191,Rosslyn,27119,NATED,27130,Motor Trade N1,0,0,657096,20/11/2015 08:48,231,32,4,27,102,Same,1,8,Not the same,1,4,Not the same,1,3,Same,1,3,Not the same,1,3,Same,1,3,Not the same,0,3,Not the same,1,3,Same,1,2,Same,1,3,Not the same,1,3,Not the same,1,2,Not the same,1,3,Same,1,3,Same,1,2,Not the same,1,3,Same,1,5,Same,1,2,Not the same,1,5,Not the same,1,2,Same,1,4,Same,1,3,Not the same,0,3,Not the same,1,3,Same,0,4,Same,1,3,Not the same,1,2,Not the same,1,2,Same,1,5,Not the same,0,3,Not the same,1,2,Same,0,3
rkr0965,102,1229,F,809,gautnc14stl,,TNC,3191,Rosslyn,27262,REGISTRATION,0,,0,0,656808,19/11/2015 12:25,231,32,4,24,131,Same,1,7,Not the same,1,5,Not the same,1,5,Same,1,3,Not the same,1,9,Same,1,4,Not the same,0,5,Not the same,1,7,Same,1,2,Same,1,2,Not the same,1,6,Same,0,4,Not the same,1,6,Not the same,0,5,Same,1,4,Not the same,1,5,Same,1,3,Same,1,3,Not the same,1,5,Same,0,4,Same,1,3,Same,1,3,Same,1,2,Not the same,1,3,Same,0,3,Not the same,0,4,Not the same,1,4,Not the same,1,3,Same,1,2,Same,1,2,Same,0,4,Same,0,4
rkr0966,26,320,F,809,gautnc14stl,,TNC,3191,Rosslyn,27119,NATED,27127,Electrical (Heavy) N1,0,0,656783,19/11/2015 12:17,231,32,1,17,114,Same,1,12,Not the same,1,7,Same,0,6,Same,1,3,Not the same,1,5,Same,1,3,Not the same,0,5,Same,0,3,Same,1,4,Same,1,3,Same,0,2,Not the same,1,3,Not the same,1,3,Same,1,3,Same,1,2,Same,0,4,Not the same,0,4,Same,1,2,Not the same,1,2,Same,0,2,Not the same,0,4,Same,1,2,Not the same,0,3,Same,0,3,Same,0,3,Same,1,3,Not the same,1,2,Same,0,4,Not the same,0,3,Not the same,0,2,Same,0,4,Not the same,1,3
rkr0967,19,237,M,809,gautnc14stl,,TNC,3191,Rosslyn,27119,NATED,27149,Brick Laying N1,0,0,656550,19/11/2015 10:44,232,32,4,23,101,Same,1,4,Not the same,1,2,Not the same,1,3,Same,1,3,Same,0,3,Same,1,2,Same,1,3,Not the same,1,3,Same,1,2,Same,1,3,Not the same,1,2,Not the same,1,2,Not the same,1,2,Same,1,2,Same,1,5,Same,0,5,Same,1,3,Not the same,0,5,Not the same,1,2,Same,0,6,Same,1,2,Same,1,3,Not the same,0,2,Not the same,1,2,Same,0,4,Same,1,3,Not the same,1,2,Same,0,3,Same,1,4,Same,1,5,Same,0,3,Same,0,6
rkr0968,20,244,F,809,gautnc14stl,,TNC,3191,Rosslyn,27119,NATED,27127,Electrical (Heavy) N1,0,0,656463,19/11/2015 08:50,232,32,1,15,160,Same,1,5,Not the same,1,2,Same,0,1,Same,1,3,Same,0,5,Not the same,0,4,Same,1,3,Not the same,1,13,Same,1,24,Not the same,0,4,Same,0,1,Same,0,3,Not the same,1,4,Same,1,3,Not the same,0,2,Same,0,1,Not the same,0,1,Not the same,0,25,Not the same,1,19,Not the same,1,3,Not the same,0,2,Same,1,3,Not the same,0,1,Same,0,1,Not the same,1,1,Same,1,2,Same,0,2,Not the same,1,4,Not the same,0,6,Same,1,4,Same,0,4,Same,0,4
rkr0969,20,241,M,809,gautnc14stl,,TNC,3191,Rosslyn,27119,NATED,27127,Electrical (Heavy) N1,0,0,656442,19/11/2015 08:02,232,32,4,24,139,Same,1,6,Not the same,1,5,Not the same,1,3,Same,1,3,Not the same,1,3,Same,1,4,Not the same,0,5,Same,0,3,Same,1,2,Same,1,2,Not the same,1,5,Same,0,6,Not the same,1,4,Same,1,3,Same,1,2,Not the same,1,6,Same,1,2,Same,1,2,Not the same,1,4,Not the same,1,5,Same,1,3,Same,1,4,Same,1,9,Same,0,6,Not the same,1,10,Same,1,4,Not the same,1,4,Same,0,5,Same,1,7,Not the same,0,6,Same,0,3,Same,0,3
rkr0970,18,224,M,809,gautnc14stl,,TNC,3191,Rosslyn,27119,NATED,27130,Motor Trade N1,0,0,655940,18/11/2015 12:23,232,32,3,21,152,Same,1,7,Not the same,1,6,Not the same,1,5,Same,1,5,Not the same,1,6,Same,1,5,Same,1,6,Same,0,8,Same,1,3,Not the same,0,3,Not the same,1,3,Not the same,1,3,Not the same,1,3,Same,1,4,Same,1,5,Not the same,1,5,Same,1,4,Same,1,4,Not the same,1,4,Not the same,1,5,Same,1,6,Same,1,5,Not the same,0,7,Same,0,7,Same,0,3,Not the same,0,3,Not the same,1,2,Same,0,4,Not the same,0,3,Not the same,0,6,Same,0,7,Same,0,5
rkr0971,20,241,M,809,gautnc14stl,,TNC,3191,Rosslyn,27119,NATED,27133,Motor Trade N2,0,0,655932,18/11/2015 12:12,232,32,3,22,114,Same,1,4,Not the same,1,4,Not the same,1,7,Same,1,5,Not the same,1,6,Same,1,3,Not the same,0,6,Not the same,1,4,Same,1,3,Same,1,4,Not the same,1,2,Not the same,1,2,Not the same,1,3,Same,1,2,Same,1,3,Not the same,1,2,Same,1,5,Same,1,3,Not the same,1,4,Not the same,1,3,Same,1,4,Not the same,0,3,Same,1,3,Same,0,3,Same,0,2,Same,1,3,Same,0,4,Same,0,3,Not the same,0,4,Not the same,0,3,Same,0,4,Same,0,3
rkr0972,21,256,M,809,gautnc14stl,,TNC,3191,Rosslyn,27119,NATED,27130,Motor Trade N1,0,0,655920,18/11/2015 12:01,232,32,4,27,207,Same,1,7,Not the same,1,3,Not the same,1,3,Same,1,4,Not the same,1,6,Same,1,4,Not the same,0,4,Not the same,1,10,Same,1,3,Same,1,4,Not the same,1,8,Not the same,1,4,Not the same,1,3,Same,1,4,Same,1,3,Not the same,1,5,Same,1,6,Same,1,8,Not the same,1,15,Not the same,1,6,Same,1,8,Same,1,10,Not the same,0,6,Not the same,1,6,Not the same,1,12,Same,1,11,Not the same,1,5,Not the same,1,5,Not the same,0,7,Not the same,0,6,Not the same,1,12,Same,0,9
rkr0973,18,217,M,809,gautnc14stl,,TNC,3191,Rosslyn,27119,NATED,27130,Motor Trade N1,0,0,655918,18/11/2015 11:57,232,32,4,25,105,Same,1,4,Not the same,1,5,Not the same,1,3,Same,1,2,Not the same,1,3,Same,1,3,Same,1,5,Not the same,1,4,Same,1,3,Same,1,3,Not the same,1,11,Not the same,1,6,Not the same,1,3,Same,1,3,Not the same,0,3,Not the same,1,3,Same,1,2,Same,1,2,Not the same,1,3,Not the same,1,3,Same,1,2,Same,1,3,Not the same,0,3,Not the same,1,3,Same,0,2,Not the same,0,3,Not the same,1,2,Not the same,1,4,Not the same,0,3,Same,1,2,Same,0,2,Same,0,2
rkr0975,19,239,F,809,gautnc14stl,,TNC,3191,Rosslyn,27119,NATED,27130,Motor Trade N1,0,0,655827,18/11/2015 10:54,233,32,4,23,196,Same,1,14,Not the same,1,8,Not the same,1,5,Same,1,5,Not the same,1,10,Same,1,8,Same,1,7,Same,0,3,Same,1,9,Same,1,6,Not the same,1,6,Not the same,1,7,Not the same,1,5,Not the same,0,4,Same,1,4,Same,0,6,Same,1,4,Same,1,3,Same,0,4,Not the same,1,6,Same,1,7,Same,1,8,Same,1,3,Not the same,1,6,Same,0,10,Not the same,0,3,Not the same,1,4,Same,0,3,Same,1,3,Not the same,0,11,Not the same,1,9,Same,0,5
rkr0976,20,244,M,809,gautnc14stl,,TNC,3191,Rosslyn,27119,NATED,27127,Electrical (Heavy) N1,0,0,655515,17/11/2015 13:46,233,32,4,24,116,Same,1,3,Not the same,1,3,Same,0,5,Same,1,2,Same,0,6,Same,1,2,Same,1,3,Not the same,1,3,Same,1,3,Same,1,3,Not the same,1,4,Not the same,1,3,Not the same,1,3,Same,1,4,Same,1,2,Not the same,1,5,Same,1,4,Same,1,4,Same,0,2,Not the same,1,3,Same,1,5,Same,1,5,Same,1,4,Not the same,1,5,Same,0,4,Not the same,0,5,Not the same,1,3,Same,0,4,Same,1,4,Same,1,4,Same,0,3,Same,0,3
rkr0980,20,251,F,809,gautnc14stl,,TNC,3191,Rosslyn,27119,NATED,27130,Motor Trade N1,0,0,655143,17/11/2015 07:19,234,32,3,21,157,Same,1,11,Not the same,1,6,Not the same,1,7,Same,1,4,Not the same,1,12,Same,1,4,Same,1,6,Not the same,1,7,Same,1,3,Same,1,8,Not the same,1,4,Not the same,1,4,Not the same,1,3,Not the same,0,6,Same,1,4,Not the same,1,3,Same,1,4,Not the same,0,3,Not the same,1,3,Not the same,1,4,Same,1,4,Not the same,0,3,Not the same,0,3,Not the same,1,3,Same,0,3,Not the same,0,4,Not the same,1,3,Same,0,5,Not the same,0,7,Not the same,0,4,Same,0,5,Same,0,7
rkr0981,20,241,F,809,gautnc14stl,,TNC,3191,Rosslyn,27119,NATED,27127,Electrical (Heavy) N1,0,0,655141,17/11/2015 07:17,234,32,2,20,149,Same,1,5,Not the same,1,9,Not the same,1,6,Same,1,3,Not the same,1,7,Same,1,3,Not the same,0,3,Not the same,1,4,Same,1,8,Same,1,8,Not the same,1,6,Not the same,1,3,Not the same,1,2,Not the same,0,7,Same,1,7,Not the same,1,3,Not the same,0,8,Not the same,0,5,Not the same,1,3,Not the same,1,4,Not the same,0,5,Not the same,0,4,Not the same,0,3,Not the same,1,2,Not the same,1,2,Not the same,0,2,Not the same,1,2,Not the same,1,4,Not the same,0,2,Not the same,0,2,Same,0,11,Same,0,6
rkr0982,21,261,M,809,gautnc14stl,,TNC,3191,Rosslyn,27119,NATED,27127,Electrical (Heavy) N1,0,0,654696,16/11/2015 11:17,235,32,2,18,84,Same,1,7,Not the same,1,4,Not the same,1,5,Same,1,2,Same,0,6,Same,1,2,Same,1,2,Same,0,6,Same,1,2,Same,1,2,Same,0,2,Same,0,4,Same,0,5,Same,1,2,Same,1,1,Same,0,2,Same,1,2,Same,1,1,Same,0,2,Same,0,1,Same,1,2,Same,1,1,Same,1,1,Same,0,2,Same,0,3,Same,1,2,Same,0,2,Same,0,3,Same,1,1,Same,1,2,Same,0,2,Same,0,3
rkr0983,19,235,F,809,gautnc14stl,,TNC,3191,Rosslyn,27119,NATED,27130,Motor Trade N1,0,0,654687,16/11/2015 11:10,235,32,2,20,76,Same,1,5,Not the same,1,3,Not the same,1,3,Same,1,3,Same,0,4,Same,1,3,Same,1,2,Not the same,1,2,Same,1,4,Same,1,2,Not the same,1,3,Not the same,1,3,Same,0,2,Same,1,3,Same,1,2,Not the same,1,2,Same,1,3,Not the same,0,2,Same,0,1,Same,0,2,Not the same,0,1,Same,1,2,Same,1,3,Same,0,1,Same,0,2,Same,1,2,Same,0,2,Same,0,2,Same,1,1,Not the same,0,2,Not the same,1,2,Same,0,2
rkr0984,23,280,F,809,gautnc14stl,,TNC,3191,Rosslyn,27119,NATED,27127,Electrical (Heavy) N1,0,0,654655,16/11/2015 10:50,235,32,2,20,146,Same,1,6,Not the same,1,8,Same,0,7,Same,1,3,Same,0,2,Not the same,0,2,Same,1,6,Not the same,1,5,Same,1,6,Same,1,4,Not the same,1,9,Not the same,1,5,Not the same,1,2,Same,1,3,Same,1,3,Same,0,5,Same,1,2,Same,1,5,Not the same,1,4,Same,0,6,Same,1,4,Same,1,4,Not the same,0,3,Same,0,4,Not the same,1,4,Not the same,0,3,Not the same,1,3,Not the same,1,5,Not the same,0,9,Not the same,0,3,Same,0,7,Same,0,4
rkr0985,22,266,F,809,gautnc14stl,,TNC,3191,Rosslyn,27119,NATED,27127,Electrical (Heavy) N1,0,0,654525,16/11/2015 10:01,235,32,2,19,144,Same,1,5,Not the same,1,4,Not the same,1,5,Same,1,3,Not the same,1,6,Same,1,4,Same,1,6,Not the same,1,4,Same,1,7,Not the same,0,5,Not the same,1,4,Not the same,1,8,Not the same,1,3,Not the same,0,5,Same,1,4,Not the same,1,3,Same,1,5,Same,1,5,Same,0,3,Not the same,1,3,Not the same,0,5,Not the same,0,3,Not the same,0,3,Same,0,11,Same,0,3,Not the same,0,2,Not the same,1,3,Not the same,1,4,Not the same,0,4,Not the same,0,4,Same,0,5,Same,0,5
rkr0986,0,7,F,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27202,Human Resources N4,0,0,654029,12/11/2015 12:53,238,32,3,22,164,Same,1,6,Not the same,1,5,Not the same,1,5,Same,1,8,Not the same,1,6,Same,1,7,Not the same,0,6,Not the same,1,5,Same,1,4,Not the same,0,5,Not the same,1,4,Not the same,1,4,Not the same,1,3,Not the same,0,3,Not the same,0,6,Not the same,1,4,Not the same,0,5,Same,1,7,Not the same,1,6,Not the same,1,9,Same,1,8,Not the same,0,7,Not the same,0,4,Not the same,1,6,Not the same,1,4,Not the same,0,4,Not the same,1,3,Not the same,1,5,Not the same,0,5,Not the same,0,4,Not the same,1,3,Not the same,1,3
rkr0988,21,260,M,809,gautnc14stl,,TNC,3191,Rosslyn,27119,NATED,27127,Electrical (Heavy) N1,0,0,653868,12/11/2015 10:15,239,32,3,21,147,Same,1,9,Not the same,1,10,Not the same,1,13,Same,1,6,Not the same,1,14,Same,1,4,Same,1,8,Not the same,1,16,Same,1,3,Same,1,4,Same,0,4,Not the same,1,17,Not the same,1,3,Same,1,2,Same,1,3,Same,0,1,Same,1,2,Same,1,2,Same,0,1,Same,0,3,Not the same,0,4,Same,1,2,Same,1,2,Same,0,2,Same,0,2,Same,1,2,Same,0,1,Same,0,2,Same,1,2,Same,1,1,Same,0,1,Same,0,1
rkr0990,20,250,F,809,gautnc14stl,,TNC,3191,Rosslyn,27119,NATED,27128,Fitting and Turning N1,0,0,653503,11/11/2015 08:58,240,32,4,23,180,Same,1,6,Not the same,1,4,Same,0,6,Same,1,3,Not the same,1,6,Same,1,3,Not the same,0,3,Not the same,1,5,Same,1,6,Same,1,7,Not the same,1,5,Not the same,1,6,Not the same,1,3,Same,1,3,Same,1,4,Not the same,1,6,Same,1,4,Same,1,4,Not the same,1,4,Same,0,6,Not the same,0,6,Same,1,6,Same,1,11,Not the same,1,12,Same,0,7,Same,1,9,Not the same,1,4,Same,0,3,Same,1,9,Not the same,0,7,Same,0,7,Same,0,5
rkr0991,21,252,M,809,gautnc14stl,,TNC,3191,Rosslyn,27119,NATED,27130,Motor Trade N1,0,0,653230,10/11/2015 12:29,240,32,4,25,206,Same,1,6,Not the same,1,6,Not the same,1,6,Same,1,4,Not the same,1,9,Same,1,6,Same,1,9,Not the same,1,5,Same,1,5,Same,1,7,Not the same,1,7,Not the same,1,6,Not the same,1,8,Same,1,6,Same,1,5,Not the same,1,10,Same,1,5,Same,1,8,Not the same,1,9,Same,0,7,Same,1,6,Not the same,0,8,Not the same,0,7,Same,0,3,Same,0,4,Same,1,6,Not the same,1,3,Not the same,1,14,Same,1,9,Not the same,0,3,Not the same,1,3,Same,0,6
rkr0992,20,242,F,809,gautnc14stl,,TNC,3191,Rosslyn,27119,NATED,27149,Brick Laying N1,0,0,653205,10/11/2015 11:58,240,32,4,23,121,Same,1,11,Not the same,1,5,Not the same,1,4,Same,1,3,Not the same,1,4,Same,1,5,Not the same,0,4,Not the same,1,5,Same,1,4,Not the same,0,6,Not the same,1,3,Not the same,1,3,Not the same,1,2,Not the same,0,1,Same,1,1,Not the same,1,3,Same,1,8,Same,1,3,Not the same,1,2,Not the same,1,3,Same,1,5,Not the same,0,6,Not the same,0,3,Not the same,1,3,Not the same,1,3,Not the same,0,4,Not the same,1,2,Not the same,1,3,Not the same,0,3,Not the same,0,2,Same,0,4,Not the same,1,3
rkr0994,25,307,M,809,gautnc14stl,,TNC,3191,Rosslyn,27119,NATED,27131,Plumbing N1,0,0,652813,09/11/2015 13:05,241,32,4,24,216,Same,1,12,Not the same,1,17,Not the same,1,10,Same,1,5,Not the same,1,9,Same,1,4,Same,1,9,Not the same,1,10,Same,1,4,Same,1,8,Not the same,1,8,Not the same,1,8,Not the same,1,7,Same,1,3,Same,1,3,Not the same,1,7,Same,1,6,Same,1,3,Not the same,1,7,Not the same,1,3,Same,1,7,Not the same,0,9,Same,1,10,Same,0,5,Same,0,2,Same,1,5,Same,0,7,Same,0,4,Not the same,0,7,Same,1,6,Same,0,7,Same,0,4
rkr0995,20,249,M,809,gautnc14stl,,TNC,3191,Rosslyn,27119,NATED,27127,Electrical (Heavy) N1,0,0,652800,09/11/2015 12:47,241,32,4,23,226,Same,1,4,Not the same,1,9,Not the same,1,4,Same,1,6,Not the same,1,6,Same,1,3,Same,1,3,Not the same,1,4,Same,1,4,Same,1,5,Not the same,1,6,Same,0,9,Not the same,1,19,Same,1,3,Same,1,4,Not the same,1,6,Same,1,2,Same,1,4,Not the same,1,6,Same,0,11,Same,1,3,Same,1,9,Not the same,0,5,Same,0,7,Same,0,3,Same,1,10,Same,0,9,Same,0,15,Same,1,22,Same,1,18,Same,0,4,Same,0,3
rkr0996,23,280,M,809,gautnc14stl,,TNC,3191,Rosslyn,27119,NATED,27121,Boiler Making N1,0,0,652701,09/11/2015 11:17,242,32,4,23,153,Same,1,16,Not the same,1,7,Same,0,4,Same,1,4,Not the same,1,5,Same,1,3,Same,1,6,Not the same,1,7,Same,1,4,Same,1,4,Not the same,1,7,Not the same,1,5,Not the same,1,3,Same,1,6,Same,1,5,Same,0,5,Same,1,4,Same,1,3,Not the same,1,6,Same,0,6,Same,1,2,Same,1,2,Same,1,3,Same,0,6,Same,0,4,Same,1,4,Same,0,4,Same,0,4,Same,1,3,Same,1,4,Same,0,3,Same,0,4
rkr0997,19,236,F,809,gautnc14stl,,TNC,3191,Rosslyn,27119,NATED,27130,Motor Trade N1,0,0,652691,09/11/2015 11:09,242,32,4,25,131,Same,1,6,Not the same,1,6,Not the same,1,5,Same,1,4,Not the same,1,7,Same,1,4,Same,1,7,Same,0,9,Same,1,3,Same,1,3,Not the same,1,3,Not the same,1,3,Not the same,1,2,Same,1,3,Same,1,4,Not the same,1,3,Same,1,4,Same,1,4,Not the same,1,4,Not the same,1,5,Not the same,0,2,Same,1,3,Same,1,3,Not the same,1,3,Same,0,4,Same,1,2,Not the same,1,4,Not the same,1,5,Not the same,0,7,Not the same,0,2,Same,0,3,Same,0,4
rkr0998,20,246,M,809,gautnc14stl,,TNC,3191,Rosslyn,27119,NATED,27130,Motor Trade N1,0,0,652614,09/11/2015 10:21,242,32,2,19,96,Same,1,4,Not the same,1,4,Same,0,4,Same,1,2,Not the same,1,5,Same,1,2,Same,1,3,Same,0,2,Same,1,2,Same,1,4,Same,0,2,Not the same,1,4,Not the same,1,4,Same,1,3,Same,1,2,Same,0,3,Same,1,2,Same,1,6,Same,0,3,Same,0,4,Same,1,3,Same,1,3,Same,1,2,Same,0,2,Same,0,3,Not the same,0,2,Same,0,4,Same,0,2,Same,1,3,Same,1,2,Same,0,3,Same,0,2
rkr0999,20,247,M,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27202,Human Resources N4,0,0,652449,09/11/2015 08:07,242,32,4,23,168,Same,1,12,Not the same,1,5,Not the same,1,10,Same,1,4,Not the same,1,6,Same,1,5,Same,1,5,Same,0,10,Same,1,4,Same,1,6,Not the same,1,4,Not the same,1,6,Not the same,1,4,Same,1,5,Same,1,5,Not the same,1,7,Same,1,5,Same,1,3,Same,0,6,Same,0,6,Same,1,3,Same,1,4,Not the same,0,5,Same,0,4,Same,0,3,Same,1,4,Not the same,1,5,Same,0,3,Same,1,3,Same,1,5,Same,0,8,Same,0,3
rkr0843,23,279,F,809,gautnc14stl,,TNC,3195,Pretoria,27051,NATED,27340,Public Management (Intro N4),0,0,665397,03/12/2015 11:59,217,31,2,20,243,Same,1,15,Not the same,1,10,Not the same,1,11,Same,1,6,Not the same,1,5,Same,1,7,Not the same,0,5,Same,0,5,Same,1,9,Same,1,10,Not the same,1,9,Not the same,1,10,Not the same,1,6,Same,1,12,Not the same,0,14,Not the same,1,11,Not the same,0,8,Same,1,11,Not the same,1,4,Same,0,5,Same,1,4,Same,1,3,Not the same,0,5,Not the same,1,8,Same,0,5,Not the same,0,5,Not the same,1,11,Not the same,1,10,Not the same,0,6,Not the same,0,4,Same,0,9,,,
rkr0768,21,256,F,809,gautnc14stl,,TNC,3195,Pretoria,27051,NATED,27069,Management Assistant N4,0,0,709596,21/01/2016 10:11,169,30,3,21,624,Same,1,17,Not the same,1,20,Not the same,1,19,Same,1,18,Not the same,1,18,Same,1,19,Not the same,0,23,Not the same,1,24,Not the same,0,24,Same,1,16,Not the same,1,13,Not the same,1,24,Not the same,1,22,Not the same,0,19,Same,1,20,Not the same,1,23,Same,1,25,Not the same,0,22,Not the same,1,18,Not the same,1,26,Not the same,0,19,Same,1,27,Not the same,0,15,Not the same,1,17,Not the same,1,22,Not the same,0,17,Not the same,1,16,Not the same,1,15,Not the same,0,41,Not the same,0,25,,,,,,
rkr0769,22,273,M,809,gautnc14stl,,TNC,3195,Pretoria,27051,NATED,27078,Tourism N4,0,0,708233,21/01/2016 08:02,169,30,3,22,617,Same,1,22,Not the same,1,18,Not the same,1,16,Same,1,12,Not the same,1,14,Same,1,22,Same,1,30,Not the same,1,15,Same,1,9,Same,1,14,Not the same,1,16,Not the same,1,15,Not the same,1,20,Same,1,38,Same,1,12,Same,0,31,Same,1,16,Same,1,14,Not the same,1,19,Same,0,12,Same,1,22,Same,1,21,Same,1,20,Same,0,21,Same,0,22,Not the same,0,22,Same,0,26,Same,0,41,Same,1,24,Not the same,0,33,,,,,,
rkr0925,22,268,F,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27208,Management Assistant N4,0,0,658920,24/11/2015 09:48,227,30,2,18,241,Same,1,13,Not the same,1,10,Not the same,1,6,Same,1,7,Not the same,1,11,Same,1,7,Not the same,0,10,Not the same,1,9,Same,1,6,Not the same,0,7,Not the same,1,5,Not the same,1,6,Not the same,1,4,Same,1,7,Same,1,4,Not the same,1,9,Not the same,0,8,Not the same,0,7,Not the same,1,7,Same,0,6,Not the same,0,13,Not the same,0,9,Not the same,0,12,Not the same,1,7,Same,0,8,Same,1,10,Same,0,5,Not the same,1,11,Not the same,0,6,Not the same,0,11,,,,,,
rkr0979,19,235,F,809,gautnc14stl,,TNC,3191,Rosslyn,27119,NATED,27130,Motor Trade N1,0,0,655238,17/11/2015 10:20,234,30,2,20,245,Same,1,6,Not the same,1,8,Same,0,6,Same,1,7,Not the same,1,7,Same,1,8,Same,1,11,Not the same,1,15,Same,1,7,Same,1,9,Not the same,1,8,Not the same,1,10,Same,0,7,Same,1,5,Not the same,0,9,Not the same,1,9,Same,1,6,Same,1,5,Same,0,6,Not the same,1,6,Same,1,9,Same,1,10,Same,1,8,Same,0,6,Same,0,9,Same,1,10,Same,0,7,Same,0,9,Not the same,0,11,Not the same,0,11,,,,,,
rkr0987,18,221,M,809,gautnc14stl,,TNC,3191,Rosslyn,27119,NATED,27130,Motor Trade N1,0,0,653673,11/11/2015 12:39,239,30,3,22,244,Same,1,15,Not the same,1,10,Not the same,1,5,Same,1,6,Not the same,1,8,Same,1,6,Same,1,8,Not the same,1,5,Same,1,5,Same,1,9,Not the same,1,6,Same,0,6,Not the same,1,10,Same,1,7,Same,1,6,Not the same,1,5,Same,1,6,Same,1,7,Not the same,1,7,Same,0,5,Not the same,0,4,Same,1,9,Not the same,0,10,Same,0,5,Same,0,5,Same,1,4,Not the same,1,7,Not the same,1,7,Not the same,0,42,Not the same,0,9,,,,,,
rkr0989,20,242,M,809,gautnc14stl,,TNC,3191,Rosslyn,27119,NATED,27127,Electrical (Heavy) N1,0,0,653482,11/11/2015 08:19,240,30,3,22,240,Same,1,5,Not the same,1,3,Same,0,9,Same,1,4,Not the same,1,14,Not the same,0,2,Not the same,0,5,Same,0,3,Same,1,2,Same,1,8,Not the same,1,9,Same,0,13,Not the same,1,8,Same,1,11,Same,1,5,Not the same,1,5,Same,1,3,Same,1,13,Not the same,1,10,Same,0,9,Same,1,7,Same,1,8,Same,1,12,Same,0,5,Not the same,1,9,Same,1,16,Same,0,11,Not the same,1,11,Same,1,10,Same,1,10,,,,,,
rkr0812,19,235,M,809,gautnc14stl,,TNC,3195,Pretoria,27051,NATED,27078,Tourism N4,0,0,702313,19/01/2016 11:42,171,29,3,22,619,Same,1,23,Not the same,1,17,Not the same,1,24,Same,1,17,Not the same,1,23,Same,1,15,Same,1,22,Not the same,1,20,Same,1,19,Same,1,17,Not the same,1,17,Same,0,22,Not the same,1,23,Not the same,0,25,Not the same,0,28,Not the same,1,17,Same,1,22,Same,1,19,Not the same,1,17,Same,0,17,Same,1,29,Same,1,27,Same,1,25,Same,0,30,Same,0,17,Same,1,11,Same,0,28,Not the same,1,26,Same,1,22,,,,,,,,,
rkr0715,34,418,F,809,gautnc14stl,,TNC,3195,Pretoria,27051,NATED,27065,Hospitality N4,0,0,710699,21/01/2016 12:10,168,28,4,25,603,Same,1,27,Not the same,1,38,Not the same,1,25,Same,1,24,Not the same,1,29,Same,1,23,Same,1,18,Not the same,1,20,Same,1,16,Same,1,21,Not the same,1,15,Not the same,1,21,Not the same,1,20,Same,1,12,Same,1,23,Not the same,1,19,Same,1,16,Same,1,22,Not the same,1,40,Not the same,1,28,Same,1,14,Same,1,16,Same,1,17,Not the same,1,19,Same,0,19,Same,1,31,Same,0,16,Same,0,14,,,,,,,,,,,,
